product_id,gross_price,week,year,nb_sold_pieces,date
53,1.02,48,2017,372,2017-11-27
53,1.02,48,2018,313,2018-11-26
53,1.02,49,2016,337,2016-12-05
53,1.02,49,2017,346,2017-12-04
53,1.02,49,2018,338,2018-12-03
53,1.02,50,2016,313,2016-12-12
53,1.02,50,2017,329,2017-12-11
53,1.02,50,2018,372,2018-12-10
53,1.02,51,2016,338,2016-12-19
53,1.02,51,2017,337,2017-12-18
53,1.02,51,2018,346,2018-12-17
53,1.02,52,2016,319,2016-12-26
53,1.02,52,2017,366,2017-12-25
53,1.02,52,2018,329,2018-12-24
54,42.42,1,2017,299,2017-01-02
54,42.42,1,2018,363,2018-01-01
54,42.42,1,2019,254,2019-01-07
54,42.42,2,2017,296,2017-01-09
54,42.42,2,2018,324,2018-01-08
54,42.42,2,2019,303,2019-01-14
54,42.42,3,2017,300,2017-01-16
54,42.42,3,2018,299,2018-01-15
54,42.42,3,2019,317,2019-01-21
54,42.42,4,2017,303,2017-01-23
54,42.42,4,2018,296,2018-01-22
54,42.42,4,2019,324,2019-01-28
54,42.42,5,2017,317,2017-01-30
54,42.42,5,2018,300,2018-01-29
54,42.42,5,2019,299,2019-02-04
54,42.42,6,2017,324,2017-02-06
54,42.42,6,2018,303,2018-02-05
54,42.42,6,2019,296,2019-02-11
54,42.42,7,2017,299,2017-02-13
54,42.42,7,2018,317,2018-02-12
54,42.42,7,2019,300,2019-02-18
54,42.42,8,2017,296,2017-02-20
54,42.42,8,2018,324,2018-02-19
54,42.42,8,2019,303,2019-02-25
54,42.42,9,2017,300,2017-02-27
54,42.42,9,2018,299,2018-02-26
54,42.42,9,2019,317,2019-03-04
54,42.42,10,2017,303,2017-03-06
54,42.42,10,2018,296,2018-03-05
54,42.42,10,2019,324,2019-03-11
54,42.42,11,2017,317,2017-03-13
54,42.42,11,2018,300,2018-03-12
54,42.42,11,2019,299,2019-03-18
54,42.42,12,2017,324,2017-03-20
54,42.42,12,2018,303,2018-03-19
54,42.42,12,2019,296,2019-03-25
54,42.42,13,2017,299,2017-03-27
54,42.42,13,2018,317,2018-03-26
54,42.42,13,2019,300,2019-04-01
54,42.42,14,2017,296,2017-04-03
54,42.42,14,2018,324,2018-04-02
54,42.42,14,2019,303,2019-04-08
54,42.42,15,2017,300,2017-04-10
54,42.42,15,2018,299,2018-04-09
54,42.42,15,2019,317,2019-04-15
54,42.42,16,2017,303,2017-04-17
54,42.42,16,2018,296,2018-04-16
54,42.42,16,2019,324,2019-04-22
54,42.42,17,2017,317,2017-04-24
54,42.42,17,2018,300,2018-04-23
54,42.42,17,2019,299,2019-04-29
54,42.42,18,2017,324,2017-05-01
54,42.42,18,2018,303,2018-04-30
54,42.42,18,2019,296,2019-05-06
54,42.42,19,2017,299,2017-05-08
54,42.42,19,2018,317,2018-05-07
54,42.42,19,2019,300,2019-05-13
54,42.42,20,2017,296,2017-05-15
54,42.42,20,2018,324,2018-05-14
54,42.42,20,2019,303,2019-05-20
54,42.42,21,2017,300,2017-05-22
54,42.42,21,2018,299,2018-05-21
54,42.42,21,2019,317,2019-05-27
54,42.42,22,2016,324,2016-05-30
54,42.42,22,2017,303,2017-05-29
54,42.42,22,2018,296,2018-05-28
54,42.42,22,2019,182,2019-06-03
54,42.42,23,2016,299,2016-06-06
54,42.42,23,2017,317,2017-06-05
54,42.42,23,2018,300,2018-06-04
54,42.42,24,2016,296,2016-06-13
54,42.42,24,2017,324,2017-06-12
54,42.42,24,2018,303,2018-06-11
54,42.42,25,2016,300,2016-06-20
54,42.42,25,2017,299,2017-06-19
54,42.42,25,2018,317,2018-06-18
54,42.42,26,2016,303,2016-06-27
54,42.42,26,2017,296,2017-06-26
54,42.42,26,2018,324,2018-06-25
54,42.42,27,2016,317,2016-07-04
54,42.42,27,2017,300,2017-07-03
54,42.42,27,2018,299,2018-07-02
54,42.42,28,2016,324,2016-07-11
54,42.42,28,2017,303,2017-07-10
54,42.42,28,2018,296,2018-07-09
54,42.42,29,2016,299,2016-07-18
54,42.42,29,2017,317,2017-07-17
54,42.42,29,2018,300,2018-07-16
54,42.42,30,2016,296,2016-07-25
54,42.42,30,2017,324,2017-07-24
54,42.42,30,2018,303,2018-07-23
54,42.42,31,2016,300,2016-08-01
54,42.42,31,2017,299,2017-07-31
54,42.42,31,2018,317,2018-07-30
54,42.42,32,2016,303,2016-08-08
54,42.42,32,2017,296,2017-08-07
54,42.42,32,2018,324,2018-08-06
54,42.42,33,2016,317,2016-08-15
54,42.42,33,2017,300,2017-08-14
54,42.42,33,2018,299,2018-08-13
54,42.42,34,2016,324,2016-08-22
54,42.42,34,2017,303,2017-08-21
54,42.42,34,2018,296,2018-08-20
54,42.42,35,2016,299,2016-08-29
54,42.42,35,2017,317,2017-08-28
54,42.42,35,2018,300,2018-08-27
54,42.42,36,2016,296,2016-09-05
54,42.42,36,2017,324,2017-09-04
54,42.42,36,2018,303,2018-09-03
54,42.42,37,2016,300,2016-09-12
54,42.42,37,2017,299,2017-09-11
54,42.42,37,2018,317,2018-09-10
54,42.42,38,2016,303,2016-09-19
54,42.42,38,2017,296,2017-09-18
54,42.42,38,2018,324,2018-09-17
54,42.42,39,2016,317,2016-09-26
54,42.42,39,2017,300,2017-09-25
54,42.42,39,2018,299,2018-09-24
54,42.42,40,2016,324,2016-10-03
54,42.42,40,2017,303,2017-10-02
54,42.42,40,2018,296,2018-10-01
54,42.42,41,2016,299,2016-10-10
54,42.42,41,2017,317,2017-10-09
54,42.42,41,2018,300,2018-10-08
54,42.42,42,2016,296,2016-10-17
54,42.42,42,2017,324,2017-10-16
54,42.42,42,2018,303,2018-10-15
54,42.42,43,2016,300,2016-10-24
54,42.42,43,2017,299,2017-10-23
54,42.42,43,2018,317,2018-10-22
54,42.42,44,2016,303,2016-10-31
54,42.42,44,2017,296,2017-10-30
54,42.42,44,2018,324,2018-10-29
54,42.42,45,2016,317,2016-11-07
54,42.42,45,2017,300,2017-11-06
54,42.42,45,2018,299,2018-11-05
54,42.42,46,2016,324,2016-11-14
54,42.42,46,2017,303,2017-11-13
54,42.42,46,2018,296,2018-11-12
54,42.42,47,2016,299,2016-11-21
54,42.42,47,2017,317,2017-11-20
54,42.42,47,2018,300,2018-11-19
54,42.42,48,2016,296,2016-11-28
54,42.42,48,2017,324,2017-11-27
54,42.42,48,2018,303,2018-11-26
54,42.42,49,2016,300,2016-12-05
54,42.42,49,2017,299,2017-12-04
54,42.42,49,2018,317,2018-12-03
54,42.42,50,2016,303,2016-12-12
54,42.42,50,2017,296,2017-12-11
54,42.42,50,2018,324,2018-12-10
54,42.42,51,2016,317,2016-12-19
54,42.42,51,2017,300,2017-12-18
54,42.42,51,2018,299,2018-12-17
54,42.42,52,2016,270,2016-12-26
54,42.42,52,2017,357,2017-12-25
54,42.42,52,2018,296,2018-12-24
55,42.56,1,2017,224,2017-01-02
55,42.56,1,2018,253,2018-01-01
55,42.56,1,2019,168,2019-01-07
55,42.56,2,2017,217,2017-01-09
55,42.56,2,2018,217,2018-01-08
55,42.56,2,2019,194,2019-01-14
55,42.56,3,2017,197,2017-01-16
55,42.56,3,2018,224,2018-01-15
55,42.56,3,2019,224,2019-01-21
55,42.56,4,2017,194,2017-01-23
55,42.56,4,2018,217,2018-01-22
55,42.56,4,2019,217,2019-01-28
55,42.56,5,2017,224,2017-01-30
55,42.56,5,2018,197,2018-01-29
55,42.56,5,2019,224,2019-02-04
55,42.56,6,2017,217,2017-02-06
55,42.56,6,2018,194,2018-02-05
55,42.56,6,2019,217,2019-02-11
55,42.56,7,2017,224,2017-02-13
55,42.56,7,2018,224,2018-02-12
55,42.56,7,2019,197,2019-02-18
55,42.56,8,2017,217,2017-02-20
55,42.56,8,2018,217,2018-02-19
55,42.56,8,2019,194,2019-02-25
55,42.56,9,2017,197,2017-02-27
55,42.56,9,2018,224,2018-02-26
55,42.56,9,2019,224,2019-03-04
55,42.56,10,2017,194,2017-03-06
55,42.56,10,2018,217,2018-03-05
55,42.56,10,2019,217,2019-03-11
55,42.56,11,2017,224,2017-03-13
55,42.56,11,2018,197,2018-03-12
55,42.56,11,2019,224,2019-03-18
55,42.56,12,2017,217,2017-03-20
55,42.56,12,2018,194,2018-03-19
55,42.56,12,2019,217,2019-03-25
55,42.56,13,2017,224,2017-03-27
55,42.56,13,2018,224,2018-03-26
55,42.56,13,2019,197,2019-04-01
55,42.56,14,2017,217,2017-04-03
55,42.56,14,2018,217,2018-04-02
55,42.56,14,2019,194,2019-04-08
55,42.56,15,2017,197,2017-04-10
55,42.56,15,2018,224,2018-04-09
55,42.56,15,2019,224,2019-04-15
55,42.56,16,2017,194,2017-04-17
55,42.56,16,2018,217,2018-04-16
55,42.56,16,2019,217,2019-04-22
55,42.56,17,2017,224,2017-04-24
55,42.56,17,2018,197,2018-04-23
55,42.56,17,2019,224,2019-04-29
55,42.56,18,2017,217,2017-05-01
55,42.56,18,2018,194,2018-04-30
55,42.56,18,2019,217,2019-05-06
55,42.56,19,2017,224,2017-05-08
55,42.56,19,2018,224,2018-05-07
55,42.56,19,2019,197,2019-05-13
55,42.56,20,2017,217,2017-05-15
55,42.56,20,2018,217,2018-05-14
55,42.56,20,2019,194,2019-05-20
55,42.56,21,2017,197,2017-05-22
55,42.56,21,2018,224,2018-05-21
55,42.56,21,2019,224,2019-05-27
55,42.56,22,2016,217,2016-05-30
55,42.56,22,2017,194,2017-05-29
55,42.56,22,2018,217,2018-05-28
55,42.56,22,2019,129,2019-06-03
55,42.56,23,2016,224,2016-06-06
55,42.56,23,2017,224,2017-06-05
55,42.56,23,2018,197,2018-06-04
55,42.56,24,2016,217,2016-06-13
55,42.56,24,2017,217,2017-06-12
55,42.56,24,2018,194,2018-06-11
55,42.56,25,2016,197,2016-06-20
55,42.56,25,2017,224,2017-06-19
55,42.56,25,2018,224,2018-06-18
55,42.56,26,2016,194,2016-06-27
55,42.56,26,2017,217,2017-06-26
55,42.56,26,2018,217,2018-06-25
55,42.56,27,2016,224,2016-07-04
55,42.56,27,2017,197,2017-07-03
55,42.56,27,2018,224,2018-07-02
55,42.56,28,2016,217,2016-07-11
55,42.56,28,2017,194,2017-07-10
55,42.56,28,2018,217,2018-07-09
55,42.56,29,2016,224,2016-07-18
55,42.56,29,2017,224,2017-07-17
55,42.56,29,2018,197,2018-07-16
55,42.56,30,2016,217,2016-07-25
55,42.56,30,2017,217,2017-07-24
55,42.56,30,2018,194,2018-07-23
55,42.56,31,2016,197,2016-08-01
55,42.56,31,2017,224,2017-07-31
55,42.56,31,2018,224,2018-07-30
55,42.56,32,2016,194,2016-08-08
55,42.56,32,2017,217,2017-08-07
55,42.56,32,2018,217,2018-08-06
55,42.56,33,2016,224,2016-08-15
55,42.56,33,2017,197,2017-08-14
55,42.56,33,2018,224,2018-08-13
55,42.56,34,2016,217,2016-08-22
55,42.56,34,2017,194,2017-08-21
55,42.56,34,2018,217,2018-08-20
55,42.56,35,2016,224,2016-08-29
55,42.56,35,2017,224,2017-08-28
55,42.56,35,2018,197,2018-08-27
55,42.56,36,2016,217,2016-09-05
55,42.56,36,2017,217,2017-09-04
55,42.56,36,2018,194,2018-09-03
55,42.56,37,2016,197,2016-09-12
55,42.56,37,2017,224,2017-09-11
55,42.56,37,2018,224,2018-09-10
55,42.56,38,2016,194,2016-09-19
55,42.56,38,2017,217,2017-09-18
55,42.56,38,2018,217,2018-09-17
55,42.56,39,2016,224,2016-09-26
55,42.56,39,2017,197,2017-09-25
55,42.56,39,2018,224,2018-09-24
55,42.56,40,2016,217,2016-10-03
55,42.56,40,2017,194,2017-10-02
55,42.56,40,2018,217,2018-10-01
55,42.56,41,2016,224,2016-10-10
55,42.56,41,2017,224,2017-10-09
55,42.56,41,2018,197,2018-10-08
55,42.56,42,2016,217,2016-10-17
55,42.56,42,2017,217,2017-10-16
55,42.56,42,2018,194,2018-10-15
55,42.56,43,2016,197,2016-10-24
55,42.56,43,2017,224,2017-10-23
55,42.56,43,2018,224,2018-10-22
55,42.56,44,2016,194,2016-10-31
55,42.56,44,2017,217,2017-10-30
55,42.56,44,2018,217,2018-10-29
55,42.56,45,2016,224,2016-11-07
55,42.56,45,2017,197,2017-11-06
55,42.56,45,2018,224,2018-11-05
55,42.56,46,2016,217,2016-11-14
55,42.56,46,2017,194,2017-11-13
55,42.56,46,2018,217,2018-11-12
55,42.56,47,2016,224,2016-11-21
55,42.56,47,2017,224,2017-11-20
55,42.56,47,2018,197,2018-11-19
55,42.56,48,2016,217,2016-11-28
55,42.56,48,2017,217,2017-11-27
55,42.56,48,2018,194,2018-11-26
55,42.56,49,2016,197,2016-12-05
55,42.56,49,2017,224,2017-12-04
55,42.56,49,2018,224,2018-12-03
55,42.56,50,2016,194,2016-12-12
55,42.56,50,2017,217,2017-12-11
55,42.56,50,2018,217,2018-12-10
55,42.56,51,2016,224,2016-12-19
55,42.56,51,2017,197,2017-12-18
55,42.56,51,2018,224,2018-12-17
55,42.56,52,2016,177,2016-12-26
55,42.56,52,2017,234,2017-12-25
55,42.56,52,2018,217,2018-12-24
56,74.74,1,2017,339,2017-01-02
56,74.74,1,2018,408,2018-01-01
56,74.74,1,2019,267,2019-01-07
56,74.74,2,2017,317,2017-01-09
56,74.74,2,2018,308,2018-01-08
56,74.74,2,2019,332,2019-01-14
56,74.74,3,2017,316,2017-01-16
56,74.74,3,2018,339,2018-01-15
56,74.74,3,2019,359,2019-01-21
56,74.74,4,2017,332,2017-01-23
56,74.74,4,2018,317,2018-01-22
56,74.74,4,2019,308,2019-01-28
56,74.74,5,2017,359,2017-01-30
56,74.74,5,2018,316,2018-01-29
56,74.74,5,2019,339,2019-02-04
56,74.74,6,2017,308,2017-02-06
56,74.74,6,2018,332,2018-02-05
56,74.74,6,2019,317,2019-02-11
56,74.74,7,2017,339,2017-02-13
56,74.74,7,2018,359,2018-02-12
56,74.74,7,2019,316,2019-02-18
56,74.74,8,2017,317,2017-02-20
56,74.74,8,2018,308,2018-02-19
56,74.74,8,2019,332,2019-02-25
56,74.74,9,2017,316,2017-02-27
56,74.74,9,2018,339,2018-02-26
56,74.74,9,2019,359,2019-03-04
56,74.74,10,2017,332,2017-03-06
56,74.74,10,2018,317,2018-03-05
56,74.74,10,2019,308,2019-03-11
56,74.74,11,2017,359,2017-03-13
56,74.74,11,2018,316,2018-03-12
56,74.74,11,2019,339,2019-03-18
56,74.74,12,2017,308,2017-03-20
56,74.74,12,2018,332,2018-03-19
56,74.74,12,2019,317,2019-03-25
56,74.74,13,2017,339,2017-03-27
56,74.74,13,2018,359,2018-03-26
56,74.74,13,2019,316,2019-04-01
56,74.74,14,2017,317,2017-04-03
56,74.74,14,2018,308,2018-04-02
56,74.74,14,2019,332,2019-04-08
56,74.74,15,2017,316,2017-04-10
56,74.74,15,2018,339,2018-04-09
56,74.74,15,2019,359,2019-04-15
56,74.74,16,2017,332,2017-04-17
56,74.74,16,2018,317,2018-04-16
56,74.74,16,2019,308,2019-04-22
56,74.74,17,2017,359,2017-04-24
56,74.74,17,2018,316,2018-04-23
56,74.74,17,2019,339,2019-04-29
56,74.74,18,2017,308,2017-05-01
56,74.74,18,2018,332,2018-04-30
56,74.74,18,2019,317,2019-05-06
56,74.74,19,2017,339,2017-05-08
56,74.74,19,2018,359,2018-05-07
56,74.74,19,2019,316,2019-05-13
56,74.74,20,2017,317,2017-05-15
56,74.74,20,2018,308,2018-05-14
56,74.74,20,2019,332,2019-05-20
56,74.74,21,2017,316,2017-05-22
56,74.74,21,2018,339,2018-05-21
56,74.74,21,2019,359,2019-05-27
56,74.74,22,2016,308,2016-05-30
56,74.74,22,2017,332,2017-05-29
56,74.74,22,2018,317,2018-05-28
56,74.74,22,2019,178,2019-06-03
56,74.74,23,2016,339,2016-06-06
56,74.74,23,2017,359,2017-06-05
56,74.74,23,2018,316,2018-06-04
56,74.74,24,2016,317,2016-06-13
56,74.74,24,2017,308,2017-06-12
56,74.74,24,2018,332,2018-06-11
56,74.74,25,2016,316,2016-06-20
56,74.74,25,2017,339,2017-06-19
56,74.74,25,2018,359,2018-06-18
56,74.74,26,2016,332,2016-06-27
56,74.74,26,2017,317,2017-06-26
56,74.74,26,2018,308,2018-06-25
56,74.74,27,2016,359,2016-07-04
56,74.74,27,2017,316,2017-07-03
56,74.74,27,2018,339,2018-07-02
56,74.74,28,2016,308,2016-07-11
56,74.74,28,2017,332,2017-07-10
56,74.74,28,2018,317,2018-07-09
56,74.74,29,2016,339,2016-07-18
56,74.74,29,2017,359,2017-07-17
56,74.74,29,2018,316,2018-07-16
56,74.74,30,2016,317,2016-07-25
56,74.74,30,2017,308,2017-07-24
56,74.74,30,2018,332,2018-07-23
56,74.74,31,2016,316,2016-08-01
56,74.74,31,2017,339,2017-07-31
56,74.74,31,2018,359,2018-07-30
56,74.74,32,2016,332,2016-08-08
56,74.74,32,2017,317,2017-08-07
56,74.74,32,2018,308,2018-08-06
56,74.74,33,2016,359,2016-08-15
56,74.74,33,2017,316,2017-08-14
56,74.74,33,2018,339,2018-08-13
56,74.74,34,2016,308,2016-08-22
56,74.74,34,2017,332,2017-08-21
56,74.74,34,2018,317,2018-08-20
56,74.74,35,2016,339,2016-08-29
56,74.74,35,2017,359,2017-08-28
56,74.74,35,2018,316,2018-08-27
56,74.74,36,2016,317,2016-09-05
56,74.74,36,2017,308,2017-09-04
56,74.74,36,2018,332,2018-09-03
56,74.74,37,2016,316,2016-09-12
56,74.74,37,2017,339,2017-09-11
56,74.74,37,2018,359,2018-09-10
56,74.74,38,2016,332,2016-09-19
56,74.74,38,2017,317,2017-09-18
56,74.74,38,2018,308,2018-09-17
56,74.74,39,2016,359,2016-09-26
56,74.74,39,2017,316,2017-09-25
56,74.74,39,2018,339,2018-09-24
56,74.74,40,2016,308,2016-10-03
56,74.74,40,2017,332,2017-10-02
56,74.74,40,2018,317,2018-10-01
56,74.74,41,2016,339,2016-10-10
56,74.74,41,2017,359,2017-10-09
56,74.74,41,2018,316,2018-10-08
56,74.74,42,2016,317,2016-10-17
56,74.74,42,2017,308,2017-10-16
56,74.74,42,2018,332,2018-10-15
56,74.74,43,2016,316,2016-10-24
56,74.74,43,2017,339,2017-10-23
56,74.74,43,2018,359,2018-10-22
56,74.74,44,2016,332,2016-10-31
56,74.74,44,2017,317,2017-10-30
56,74.74,44,2018,308,2018-10-29
56,74.74,45,2016,359,2016-11-07
56,74.74,45,2017,316,2017-11-06
56,74.74,45,2018,339,2018-11-05
56,74.74,46,2016,308,2016-11-14
56,74.74,46,2017,332,2017-11-13
56,74.74,46,2018,317,2018-11-12
56,74.74,47,2016,339,2016-11-21
56,74.74,47,2017,359,2017-11-20
56,74.74,47,2018,316,2018-11-19
56,74.74,48,2016,317,2016-11-28
56,74.74,48,2017,308,2017-11-27
56,74.74,48,2018,332,2018-11-26
56,74.74,49,2016,316,2016-12-05
56,74.74,49,2017,339,2017-12-04
56,74.74,49,2018,359,2018-12-03
56,74.74,50,2016,332,2016-12-12
56,74.74,50,2017,317,2017-12-11
56,74.74,50,2018,308,2018-12-10
56,74.74,51,2016,359,2016-12-19
56,74.74,51,2017,316,2017-12-18
56,74.74,51,2018,339,2018-12-17
56,74.74,52,2016,267,2016-12-26
56,74.74,52,2017,373,2017-12-25
56,74.74,52,2018,317,2018-12-24
57,70.3,1,2017,28,2017-01-02
57,70.3,1,2018,28,2018-01-01
57,70.3,1,2019,26,2019-01-07
57,70.3,2,2017,31,2017-01-09
57,70.3,2,2018,42,2018-01-08
57,70.3,2,2019,23,2019-01-14
57,70.3,3,2017,31,2017-01-16
57,70.3,3,2018,28,2018-01-15
57,70.3,3,2019,23,2019-01-21
57,70.3,4,2017,23,2017-01-23
57,70.3,4,2018,31,2018-01-22
57,70.3,4,2019,42,2019-01-28
57,70.3,5,2017,23,2017-01-30
57,70.3,5,2018,31,2018-01-29
57,70.3,5,2019,28,2019-02-04
57,70.3,6,2017,42,2017-02-06
57,70.3,6,2018,23,2018-02-05
57,70.3,6,2019,31,2019-02-11
57,70.3,7,2017,28,2017-02-13
57,70.3,7,2018,23,2018-02-12
57,70.3,7,2019,31,2019-02-18
57,70.3,8,2017,31,2017-02-20
57,70.3,8,2018,42,2018-02-19
57,70.3,8,2019,23,2019-02-25
57,70.3,9,2017,31,2017-02-27
57,70.3,9,2018,28,2018-02-26
57,70.3,9,2019,23,2019-03-04
57,70.3,10,2017,23,2017-03-06
57,70.3,10,2018,31,2018-03-05
57,70.3,10,2019,42,2019-03-11
57,70.3,11,2017,23,2017-03-13
57,70.3,11,2018,31,2018-03-12
57,70.3,11,2019,28,2019-03-18
57,70.3,12,2017,42,2017-03-20
57,70.3,12,2018,23,2018-03-19
57,70.3,12,2019,31,2019-03-25
57,70.3,13,2017,28,2017-03-27
57,70.3,13,2018,23,2018-03-26
57,70.3,13,2019,31,2019-04-01
57,70.3,14,2017,31,2017-04-03
57,70.3,14,2018,42,2018-04-02
57,70.3,14,2019,23,2019-04-08
57,70.3,15,2017,31,2017-04-10
57,70.3,15,2018,28,2018-04-09
57,70.3,15,2019,23,2019-04-15
57,70.3,16,2017,23,2017-04-17
57,70.3,16,2018,31,2018-04-16
57,70.3,16,2019,42,2019-04-22
57,70.3,17,2017,23,2017-04-24
57,70.3,17,2018,31,2018-04-23
57,70.3,17,2019,28,2019-04-29
57,70.3,18,2017,42,2017-05-01
57,70.3,18,2018,23,2018-04-30
57,70.3,18,2019,31,2019-05-06
57,70.3,19,2017,28,2017-05-08
57,70.3,19,2018,23,2018-05-07
57,70.3,19,2019,31,2019-05-13
57,70.3,20,2017,31,2017-05-15
57,70.3,20,2018,42,2018-05-14
57,70.3,20,2019,23,2019-05-20
57,70.3,21,2017,31,2017-05-22
57,70.3,21,2018,28,2018-05-21
57,70.3,21,2019,23,2019-05-27
57,70.3,22,2016,42,2016-05-30
57,70.3,22,2017,23,2017-05-29
57,70.3,22,2018,31,2018-05-28
57,70.3,22,2019,21,2019-06-03
57,70.3,23,2016,28,2016-06-06
57,70.3,23,2017,23,2017-06-05
57,70.3,23,2018,31,2018-06-04
57,70.3,24,2016,31,2016-06-13
57,70.3,24,2017,42,2017-06-12
57,70.3,24,2018,23,2018-06-11
57,70.3,25,2016,31,2016-06-20
57,70.3,25,2017,28,2017-06-19
57,70.3,25,2018,23,2018-06-18
57,70.3,26,2016,23,2016-06-27
57,70.3,26,2017,31,2017-06-26
57,70.3,26,2018,42,2018-06-25
57,70.3,27,2016,23,2016-07-04
57,70.3,27,2017,31,2017-07-03
57,70.3,27,2018,28,2018-07-02
57,70.3,28,2016,42,2016-07-11
57,70.3,28,2017,23,2017-07-10
57,70.3,28,2018,31,2018-07-09
57,70.3,29,2016,28,2016-07-18
57,70.3,29,2017,23,2017-07-17
57,70.3,29,2018,31,2018-07-16
57,70.3,30,2016,31,2016-07-25
57,70.3,30,2017,42,2017-07-24
57,70.3,30,2018,23,2018-07-23
57,70.3,31,2016,31,2016-08-01
57,70.3,31,2017,28,2017-07-31
57,70.3,31,2018,23,2018-07-30
57,70.3,32,2016,23,2016-08-08
57,70.3,32,2017,31,2017-08-07
57,70.3,32,2018,42,2018-08-06
57,70.3,33,2016,23,2016-08-15
57,70.3,33,2017,31,2017-08-14
57,70.3,33,2018,28,2018-08-13
57,70.3,34,2016,42,2016-08-22
57,70.3,34,2017,23,2017-08-21
57,70.3,34,2018,31,2018-08-20
57,70.3,35,2016,28,2016-08-29
57,70.3,35,2017,23,2017-08-28
57,70.3,35,2018,31,2018-08-27
57,70.3,36,2016,31,2016-09-05
57,70.3,36,2017,42,2017-09-04
57,70.3,36,2018,23,2018-09-03
57,70.3,37,2016,31,2016-09-12
57,70.3,37,2017,28,2017-09-11
57,70.3,37,2018,23,2018-09-10
57,70.3,38,2016,23,2016-09-19
57,70.3,38,2017,31,2017-09-18
57,70.3,38,2018,42,2018-09-17
57,70.3,39,2016,23,2016-09-26
57,70.3,39,2017,31,2017-09-25
57,70.3,39,2018,28,2018-09-24
57,70.3,40,2016,42,2016-10-03
57,70.3,40,2017,23,2017-10-02
57,70.3,40,2018,31,2018-10-01
57,70.3,41,2016,28,2016-10-10
57,70.3,41,2017,23,2017-10-09
57,70.3,41,2018,31,2018-10-08
57,70.3,42,2016,31,2016-10-17
57,70.3,42,2017,42,2017-10-16
57,70.3,42,2018,23,2018-10-15
57,70.3,43,2016,31,2016-10-24
57,70.3,43,2017,28,2017-10-23
57,70.3,43,2018,23,2018-10-22
57,70.3,44,2016,23,2016-10-31
57,70.3,44,2017,31,2017-10-30
57,70.3,44,2018,42,2018-10-29
57,70.3,45,2016,23,2016-11-07
57,70.3,45,2017,31,2017-11-06
57,70.3,45,2018,28,2018-11-05
57,70.3,46,2016,42,2016-11-14
57,70.3,46,2017,23,2017-11-13
57,70.3,46,2018,31,2018-11-12
57,70.3,47,2016,28,2016-11-21
57,70.3,47,2017,23,2017-11-20
57,70.3,47,2018,31,2018-11-19
57,70.3,48,2016,31,2016-11-28
57,70.3,48,2017,42,2017-11-27
57,70.3,48,2018,23,2018-11-26
57,70.3,49,2016,31,2016-12-05
57,70.3,49,2017,28,2017-12-04
57,70.3,49,2018,23,2018-12-03
57,70.3,50,2016,23,2016-12-12
57,70.3,50,2017,31,2017-12-11
57,70.3,50,2018,42,2018-12-10
57,70.3,51,2016,23,2016-12-19
57,70.3,51,2017,31,2017-12-18
57,70.3,51,2018,28,2018-12-17
57,70.3,52,2016,35,2016-12-26
57,70.3,52,2017,30,2017-12-25
57,70.3,52,2018,31,2018-12-24
58,49.08,1,2017,77,2017-01-02
58,49.08,1,2018,97,2018-01-01
58,49.08,1,2019,57,2019-01-07
58,49.08,2,2017,78,2017-01-09
58,49.08,2,2018,55,2018-01-08
58,49.08,2,2019,80,2019-01-14
58,49.08,3,2017,69,2017-01-16
58,49.08,3,2018,77,2018-01-15
58,49.08,3,2019,85,2019-01-21
58,49.08,4,2017,80,2017-01-23
58,49.08,4,2018,78,2018-01-22
58,49.08,4,2019,55,2019-01-28
58,49.08,5,2017,85,2017-01-30
58,49.08,5,2018,69,2018-01-29
58,49.08,5,2019,77,2019-02-04
58,49.08,6,2017,55,2017-02-06
58,49.08,6,2018,80,2018-02-05
58,49.08,6,2019,78,2019-02-11
58,49.08,7,2017,77,2017-02-13
58,49.08,7,2018,85,2018-02-12
58,49.08,7,2019,69,2019-02-18
58,49.08,8,2017,78,2017-02-20
58,49.08,8,2018,55,2018-02-19
58,49.08,8,2019,80,2019-02-25
58,49.08,9,2017,69,2017-02-27
58,49.08,9,2018,77,2018-02-26
58,49.08,9,2019,85,2019-03-04
58,49.08,10,2017,80,2017-03-06
58,49.08,10,2018,78,2018-03-05
58,49.08,10,2019,55,2019-03-11
58,49.08,11,2017,85,2017-03-13
58,49.08,11,2018,69,2018-03-12
58,49.08,11,2019,77,2019-03-18
58,49.08,12,2017,55,2017-03-20
58,49.08,12,2018,80,2018-03-19
58,49.08,12,2019,78,2019-03-25
58,49.08,13,2017,77,2017-03-27
58,49.08,13,2018,85,2018-03-26
58,49.08,13,2019,69,2019-04-01
58,49.08,14,2017,78,2017-04-03
58,49.08,14,2018,55,2018-04-02
58,49.08,14,2019,80,2019-04-08
58,49.08,15,2017,69,2017-04-10
58,49.08,15,2018,77,2018-04-09
58,49.08,15,2019,85,2019-04-15
58,49.08,16,2017,80,2017-04-17
58,49.08,16,2018,78,2018-04-16
58,49.08,16,2019,55,2019-04-22
58,49.08,17,2017,85,2017-04-24
58,49.08,17,2018,69,2018-04-23
58,49.08,17,2019,77,2019-04-29
58,49.08,18,2017,55,2017-05-01
58,49.08,18,2018,80,2018-04-30
58,49.08,18,2019,78,2019-05-06
58,49.08,19,2017,77,2017-05-08
58,49.08,19,2018,85,2018-05-07
